A,B,C,D,E,F
0.3651902140048132,0.6124068672057871,0.2505621365290358,0.6041355618666165,0.3752268958943038,0.7720952596829931
0.41559552970914704,0.38134456157859087,0.12454858784439737,0.9010417891611504,0.6539872735165152,0.9123844319577682
0.6012979537363295,0.021787734782589774,0.7195493455735603,0.8628915561955034,0.8511703828365913,0.5649078276940088
0.5493341800392565,0.1078165965606267,0.22708225421254702,0.24418624876416384,0.32777799044766753,0.1273185602137319
0.026572172182859677,0.9133642440581742,0.09239660984131226,0.6982480339493204,0.5238865847085232,0.10437434403084966
0.36015265022510234,0.24500520483288102,0.7906489981943192,0.8003597004705534,0.7624048004289306,0.6658282404385961
0.8703654352316772,0.13782180604145366,0.22883905183187936,0.11223454407755151,0.3595684440880065,0.7882381063357574
0.8285489666950128,0.3294079493815337,0.9436575807419445,0.2551785829229192,0.7270874579114504,0.17737914403083432
0.6380634159318245,0.35105674162946265,0.7743595289740588,0.7226940384853421,0.296022663563803,0.21686471276827712
0.07764262647482822,0.8307361247084325,0.7281976744317404,0.10968599523401901,0.34655601946778813,0.21155142135814875
0.8183544045787409,0.9806089531455173,0.554609588283738,0.648475727865683,0.9205916189028468,0.8639558079703155
0.6713979293171449,0.15258324913508192,0.4273311471267207,0.42087015604819167,0.45461826934695637,0.06362373009039768
0.9133859947202775,0.2218746622033464,0.18106367406353907,0.5770739016209251,0.47479360942109616,0.9572262450012663
0.4597355583874917,0.6675842438692403,0.5939032828792574,0.23491211710568627,0.6204278915823646,0.3406255096038697
0.2704808575430361,0.1817891725855224,0.9660007610868069,0.6908297722698161,0.8240446953908352,0.2068683551574675
0.627344985686639,0.2752065975235085,0.8951447872346614,0.6584770343181793,0.0356619142022534,0.9425584035434993
0.006103487969414512,0.8550233995456784,0.35540059371230637,0.06529898725196936,0.70882374986939,0.3162589116660043
0.8561951881590139,0.600272331904689,0.19087774265410762,0.4889881269141695,0.5810464033930416,0.1996906800323126
0.8353799164322754,0.22401186523886674,0.9508478404144831,0.6955018311981238,0.3315070043065751,0.9737691304865455
0.5913842515732262,0.8458409502821795,0.3522422588591858,0.6284385834899158,0.9771040604010576,0.9428383786411255
0.44360825762150025,0.9989222314674491,0.9448153379045692,0.6794018105790325,0.5544898350557678,0.596639853326403
0.8212751494439433,0.5298980831840374,0.5025401310046188,0.8572412053326232,0.0981571857677932,0.7064536227265537
0.13232740707895596,0.6179954260690613,0.6142470337089646,0.9728851350029333,0.07541017175440667,0.10267381940819109
0.9704102291982027,0.9807396913469121,0.9894604219002852,0.813959899068579,0.9717220331427642,0.8670612915505543
0.8781334286649382,0.10640809766286619,0.3547083990787915,0.16301810121210303,0.9229105821494846,0.8964328086287626
0.6374988339743882,0.24303181312097133,0.3818217767920763,0.9899726809663929,0.16257045675548465,0.7633840645519037
0.9255765667850817,0.50197201913106,0.9671295199929352,0.29008297876641864,0.32005405334469716,0.11549940086121702
0.9907563556033603,0.04697717134621682,0.6636689934761852,0.36479728978256176,0.9158677182557914,0.6212280386106217
0.9808502072318335,0.4804447952412223,0.007344357206571117,0.6735270630474185,0.17364727340259534,0.8739022114982652
0.7995290072847098,0.565086214852331,0.10570813107050447,0.13724868310949512,0.41638752719558636,0.000406614943272543
0.3224838319811123,0.6027569235123292,0.4110347533343426,0.9163448805559616,0.3903497088120169,0.4282060208321806
0.872912830646509,0.35126583052016613,0.4981324246216936,0.9749291099875628,0.06373794516148357,0.6232281561129649
0.3268381080905882,0.3888107973386994,0.5458845812830126,0.4517407805459429,0.8883619239840027,0.7741967236681495
0.3623956306067281,0.594179213223893,0.714267437639656,0.8291378994194152,0.6102732711899469,0.2302160016975322
0.7949331867484104,0.57690219171037,0.5892556588116294,0.5914405148942229,0.5598550795725864,0.675828334794621
0.2727669241566044,0.8632877585074874,0.24610357670744398,0.7543490675845994,0.13777862315407652,0.24644288648533896
0.046496906101049396,0.8949789856726299,0.5476065104219607,0.27831929695722624,0.3379105088805314,0.6159988508939318
0.15386326719107668,0.7734050456068817,0.6687583737883435,0.2778086626035162,0.27610320218251916,0.14777145102696232
0.15182356005352826,0.9104867001058972,0.23418931073377558,0.6041556575412833,0.3265442145874683,0.7329228613544538
0.6310187526517944,0.7993383382647833,0.6869063472263066,0.3554988741726465,0.509496135501792,0.49141919799562384
0.06513959658298962,0.06605053635349822,0.3124528833600527,0.5023352775933372,0.8023197597802614,0.7734051244905552
0.43796829951892025,0.5851244550380118,0.8703251114097802,0.9448179644004323,0.4283270622548524,0.3291723488261252
0.3830232649525893,0.19438727939974576,0.1625318198009491,0.08666697686482983,0.3434046594212311,0.49676788484758927
0.702805702397737,0.9982629693241889,0.8242228396871228,0.1597660371899201,0.3947012489711802,0.005763579748156333
0.8776794873814106,0.9511675186561522,0.09405760214695802,0.845501648032172,0.07944802744040169,0.12917834622161528
0.3734621017781623,0.8437571578195918,0.8183054442346359,0.8759299231477281,0.4335755018659211,0.6614207341981116
0.326820519952724,0.6009335181089867,0.8880948376635197,0.4968518635957605,0.6410471608261225,0.5249877238315789
0.06142346262855691,0.6013142652253446,0.7096982417173484,0.9816916462074091,0.844643882498035,0.26362106508946703
0.880537289409661,0.40989099607370894,0.6935314369678973,0.15634489278742936,0.07079013867702888,0.2734008401403306
0.2673476132340207,0.9001537151712932,0.8337792922724269,0.8721887803929403,0.79616790573569,0.6436006645905866
0.8551888939107855,0.1458079693771528,0.252695810987136,0.6366522638456651,0.9107535443850246,0.871283115560606
0.6344244687254805,0.47731173956015993,0.3747411518253052,0.9079172977401934,0.9814638745033357,0.11569916207342368
0.7358228726227743,0.39634254841016936,0.8183603125278557,0.9102441178084236,0.18579060681089254,0.5206015678748188
0.2748913300850737,0.7144247404060167,0.061630101681595995,0.8699198830946991,0.601469784711624,0.9486817744373078
0.16278564285668218,0.40883935864968457,0.6328192256966793,0.11366183586323253,0.2551362587067866,0.6021598434725967
0.6338063398314465,0.42923906267399203,0.2862249081058099,0.6451062754156375,0.9060980786736216,0.028307566366851944
0.7460747402379574,0.676929980237919,0.22281486141703533,0.7446189592464252,0.09373604479519215,0.7025321083803958
0.722068020435109,0.8873245424939047,0.32161010347430685,0.6518651657049548,0.6924856999979735,0.6093034024566966
0.3609067256591749,0.9064254953754426,0.6497573780881506,0.8905300802673429,0.7869775336933451,0.019913041081227822
0.8677946998601621,0.05691049009677018,0.9914286817057286,0.6624691524222471,0.7236153380871584,0.6077711947197153
0.03084160150908999,0.9298878590618316,0.1623123962103603,0.10456144845226056,0.7504889604648439,0.7030903391744583
0.3275439916404953,0.9674427306007791,0.5052342819274279,0.43879346549646814,0.5273561802381241,0.8551431787732053
0.0022954539304623767,0.8352001134536907,0.17165504072759408,0.2704578314685655,0.737666033998419,0.3671945443000828
0.9989351094825593,0.7378673140235956,0.48937047787970456,0.02271841028923105,0.5662820642184475,0.5753863439322314
0.5004610986391893,0.984414328717988,0.26533513574602174,0.07593218969171056,0.3019332026143826,0.4537343296136065
0.39069497067010994,0.8888719318313848,0.42914446184149857,0.8945372457060496,0.781639990153708,0.49653771004792036
0.9670965798044522,0.08195601709666733,0.5467410738020827,0.9088281672581777,0.33607873049399484,0.8156472482807912
0.37028058879354375,0.6066951693951234,0.2313537785423181,0.3882273183303755,0.09974937005872364,0.25777115191790256
0.8872619893374026,0.13586692631013775,0.5838497155656065,0.8322328019824279,0.3150745856454491,0.43372723522773404
0.023480870855348113,0.07302948469778991,0.23011048928714395,0.189568592000522,0.5709353278495686,0.6442796740166169
0.6208739468390834,0.6571357698600434,0.901871321645947,0.6425940728366468,0.767934650425833,0.26250983887172596
0.6005574890267354,0.09103636180331998,0.5508061967953116,0.7106563442870542,0.38615853246429654,0.3886340739670455
0.15730017119672357,0.14199065144645595,0.00911733731404818,0.39421097113899184,0.8779702530008758,0.9397789200294432
0.08975135778465082,0.2509534394154498,0.2668060556869899,0.7042510462039174,0.9172377145891978,0.7973923736277085
0.017571541488261344,0.566316285544123,0.11797866671896151,0.5258301790383081,0.9141426628760184,0.32395563864344223
0.2675311369573621,0.7071646133041513,0.9957635689808331,0.9085937434697688,0.9965686851547538,0.8507029859312099
0.930335780467534,0.7325997305048597,0.97826986751895,0.6239075313288716,0.8472167514879038,0.9712601837873904
0.9687104146203214,0.5864707245442614,0.9666019319921896,0.6939801902643832,0.033562542677381124,0.34329297825279714
0.036876308321783124,0.577456487175129,0.33893070787221735,0.671587805792925,0.09849629075551114,0.05985630297597633
0.524014292210021,0.8529319047220618,0.24344203971230982,0.31978294449274414,0.5712779818094019,0.7418632924720869
0.1264321679623679,0.6180828272846589,0.32320545917741084,0.9691593187778581,0.12041092100867345,0.26418371833427334
0.04001951113826974,0.4642832499151144,0.7251880775010064,0.44480201892053106,0.8828150923218762,0.317397287390479
0.7313995395934736,0.4155303676316956,0.7699738530909048,0.8065003443656986,0.9189227711570688,0.2486702921775713
0.9423432042816287,0.7119648507331178,0.8080342242566502,0.8100492205771499,0.8088508267826408,0.8409225898615421
0.6034527131125396,0.54539496482206,0.42209530802314255,0.04286341886788436,0.8687086813513182,0.5056466314399954
0.8315612414871255,0.5992396628246566,0.8356955828969767,0.03633405519095789,0.9465532608076445,0.7780981708701028
0.3335032889339612,0.21427094122812773,0.35669694034079646,0.048469420494321014,0.6077945731814464,0.21458268868178432
0.7430131783996693,0.1948382974086278,0.8319685361066257,0.03876242510448047,0.00415910321100843,0.17996224826394536
0.6863764120458068,0.590459297298619,0.6865756525356822,0.4552725354697691,0.5282679625830371,0.18188978951484258
0.7639991892601924,0.7140631611139673,0.3035484636303516,0.9449911715000503,0.8748922232902271,0.7042928868466338
0.15184005488583585,0.15187707066154765,0.5196873543322669,0.16945791569020863,0.21830606749796178,0.5167333231415455
0.29848605808090367,0.8215187026657599,0.9037743349815941,0.3694460050084687,0.29934797617408104,0.2500538479451989
0.9345506975217911,0.8643314195513696,0.4175401900604201,0.7820700039787243,0.6330861143393998,0.07229296176638267
0.25378856212519785,0.2627328477618309,0.6723289466779911,0.21330544112776895,0.5711681467246981,0.7297776960681246
0.8858177330148972,0.5300155654784863,0.4979878483686675,0.10178007871773143,0.09986319518011288,0.3454798130388361
0.32169246799941076,0.9527534769731516,0.015189162689602465,0.031484625956881285,0.25690684492582994,0.3405628467166596
0.12490962444180098,0.6411128742633011,0.7633087647630701,0.1273043925443017,0.8963209354495036,0.07807584928620992
0.09332950543672625,0.662744344647833,0.6232731453483343,0.6023337382469685,0.9884837831840304,0.01964939747139638
0.5252122616246323,0.3236976962196022,0.4875559137588429,0.4869470854745198,0.1181354865788421,0.9749892863502575
0.08414697371053348,0.7850198870509711,0.8866556522396104,0.3944640914927554,0.8804577873731472,0.25545223794198124
0.8324882859595305,0.490717089838142,0.33286419379411314,0.923236120322841,0.025126452854527637,0.5554226143144517
0.05428294855542337,0.42443123413333017,0.543795584766037,0.8808739398870408,0.7781617828524686,0.5672657731027426
0.18946783179077342,0.7639846847012892,0.35530023316239223,0.629358996316979,0.040208875839498504,0.7308537065346027
0.5345223071607852,0.3491760954148091,0.4010087147311725,0.3307850921960872,0.0038248987857379957,0.7088642641604936
0.3320113963004525,0.8729098566046367,0.5392541506413182,0.20152917600439058,0.3030306838456993,0.26281969737871835
0.6464841774571415,0.5788069879132817,0.06283429739299329,0.9129326784118797,0.8592595137757615,0.18195749778632242
0.30066803696662825,0.040399058758115225,0.705657120295638,0.07921177703507698,0.6240528098285044,0.7540281862194034
0.4985752763001734,0.8456379432361709,0.1961621686924323,0.03161137892976795,0.34385003597578645,0.9316347837075185
0.969403811254454,0.42566192785861756,0.6390966988210791,0.8526847252173145,0.9671920165825245,0.503927222333024
0.20206511378009773,0.7712792636679664,0.5713883112468191,0.04059955453631836,0.8805893306673814,0.5407586113087891
0.9624380759403167,0.9275280235078558,0.5407861753873837,0.10056626542820535,0.48639465304641905,0.8010158945437214
0.05630423061538947,0.8304235780115123,0.9390803582870643,0.1545444107935714,0.9390108862773342,0.9119058653719252
0.5051526310121296,0.12379613787354316,0.9604915008600979,0.3378137971507472,0.4126475910449562,0.7492486977046104
0.6806257074771106,0.9469725435767872,0.5016059932811424,0.39715094371597637,0.05856891767136485,0.7180726200782568
0.4099971953620476,0.16554470311493852,0.06673630622924664,0.19044800382313198,0.4582890612104422,0.7628037397108023
0.5473869517593809,0.4609979940826229,0.78236232898582,0.20992523203559166,0.39223860021394996,0.8900744778806227
0.37660815368690914,0.18988707037037045,0.8949003509499514,0.3531993454410799,0.3668457613253161,0.21037153960456634
0.748761283153195,0.356810217766825,0.3553203635182086,0.35467059778398,0.31521968761784924,0.6454695308669705
0.5745443593835602,0.3699258326639694,0.7964988925685982,0.6703655086849968,0.9336582097097882,0.3564880879386759
0.8367173400293781,0.39749926029952865,0.5341034925894503,0.6509589322112993,0.17396175730600827,0.7235900716533056
0.5959315081510411,0.8604986306495183,0.09037669398939929,0.04886102810630433,0.8285170711915341,0.5144587000902046
0.5890863218291891,0.9633524022000126,0.20941235047699536,0.15257461477574696,0.9699150734526313,0.5659819256081691
0.5434869706323736,0.4059998577945264,0.8143755912469711,0.262068647253633,0.9104760239246009,0.01611617946792665
0.8938805469029554,0.49465431231556134,0.12960280276151248,0.4053947575251511,0.7090118229844774,0.8889365815789766
0.2763926596495798,0.5333904222281514,0.010337814882972585,0.7909571162458408,0.7540378567321202,0.4237818940936805
0.45899486385465804,0.855569920419479,0.16513570691814794,0.5479442909276842,0.7597569742633318,0.9378058575256916
0.9226827722424674,0.5459884373429666,0.7915056652806646,0.7955784051239508,0.8155192423850417,0.8790478036466527
0.9587664234230178,0.25079797516987645,0.33496784016902126,0.5901579040054041,0.5623427091160027,0.36708763551256773
0.8839970210393848,0.28360846745708046,0.2573347017971169,0.8721526762607381,0.3569829893574573,0.7155593079087256
0.21174049757954627,0.4487748430095434,0.3062544150640668,0.8277997541074059,0.2661606259521201,0.19713139231501375
0.01982711873377141,0.8976969385407283,0.649938302390048,0.967689445360064,0.15855204283733637,0.2943807128285827
0.2278066971762398,0.8974150323267345,0.680257119162531,0.4857822335122556,0.8474745428942541,0.10615535275734045
0.8167498397862502,0.8699192628878323,0.8645768173890216,0.6927338133592974,0.14073317231262183,0.5937908965879106
0.8045112225152907,0.6514470767125193,0.06312287114189197,0.832432858484719,0.7578388568777729,0.11946909304276121
0.4455840651782811,0.6399926543578713,0.03852842658861266,0.2855544464995803,0.8208739046852649,0.7609332347329347
0.7432669357164531,0.44536745675507405,0.22082164273961913,0.1389805170809676,0.3124317418202801,0.8830943688150205
0.851989303336259,0.7370955155330307,0.18761155566470655,0.8196559602315491,0.8699579867365361,0.901571483404427
0.9880374186075362,0.8479780055791548,0.18475830703875418,0.7516861863036544,0.26356610315687456,0.44806111448911556
0.7583616228861603,0.6512908173913784,0.9749006365217566,0.6319871596150415,0.6597014600729229,0.6657225440306329
0.5062965172799272,0.2446464289411081,0.6548949047311727,0.9266183868960466,0.8044812058485937,0.8109324570517077
0.1905974538592926,0.4391561530525069,0.9505731893587248,0.41948260732831744,0.235137956741443,0.44520070934514844
0.4573234191480021,0.9398163274865928,0.3597870388641745,0.025376172541692887,0.4168145554304522,0.4724168227978671
0.19774018858712006,0.31938323132954827,0.8811370747610108,0.2914226455528671,0.9331548699603212,0.10933781932561082
0.11988492506885318,0.8510370171381553,0.1953183692699848,0.5477819719158702,0.658817886202394,0.2221516475524954
0.11228433208853716,0.6746227572097028,0.03847849533945691,0.6103985969720694,0.5264549622441786,0.970206327517938
0.29286128133182354,0.07028364212417237,0.4602407141874769,0.5684435112415762,0.3066231180980449,0.3611618746808012
0.4476152491543841,0.7555878089550064,0.8556857357006682,0.6336385493294959,0.3605332533572211,0.10477903983057024
0.6015598727625873,0.8596703900049737,0.032034040925289164,0.5891735246500254,0.5953805064805412,0.7926970617517403
0.1711260586416571,0.4020314186456375,0.841906394328189,0.7659998492369505,0.5976188316855147,0.5774704856894839
0.889007557656319,0.5025836431231623,0.8103812912298319,0.39728626507570153,0.3289028269979567,0.6366819102906539
0.5104756198141933,0.780056796254388,0.41386183598592163,0.5700538960710101,0.3773431722846575,0.19451638701397878
0.5870495390511681,0.43028000074734285,0.2920139384476418,0.028922470483952134,0.035825376434623246,0.5907752598917192
0.7425905677767403,0.13189642964685677,0.8677919289215202,0.2088299064450756,0.9826809115174608,0.7291702718465414
0.5892301017222278,0.24023649034889583,0.6183280454626326,0.02492648028196731,0.674606264227976,0.6214126820708754
0.06044138391760323,0.6984949348646398,0.225414052731446,0.7928983690655833,0.18775047601788375,0.9753751612945235
0.04450595448141026,0.7793833150695954,0.6320464412414886,0.35837932587077603,0.36008874433513016,0.49022399047158494
0.7513462581367388,0.6758958240199361,0.1316765736105736,0.048286210351257686,0.19138356832398218,0.018901384103017227
0.7222063879648151,0.8986496701212162,0.9861369086670486,0.8945250926300433,0.07118843983815026,0.39410518832294184
0.7794959922097792,0.0012922421806271789,0.5085635613535625,0.6064836394258365,0.4312589929417133,0.9738743073548161
0.9377079029426765,0.50090317864025,0.7491071315219867,0.3384628118236962,0.20958757273040385,0.012431447967533926
0.6714462637899856,0.3298280992561837,0.8262265875809404,0.8242224033301245,0.16130014266267578,0.519166246297314
0.844664881731662,0.42710351574806926,0.6970670842980958,0.3576474187084866,0.5170371916218451,0.21487276972616398
0.2622390407428552,0.4966221631757606,0.5517696962600375,0.7809915848549687,0.5835997235809799,0.9817529146029157
0.869652913235374,0.713976041851808,0.3675020214070114,0.6640490529019213,0.9563505064937148,0.9076803590094218
0.6161521575834004,0.9443527218410303,0.5318516857651968,0.2899725112587046,0.5824496162758328,0.030615572514901657
0.9265577757613055,0.21307723292552727,0.6538830523060265,0.9431131743116222,0.4526878480793203,0.5054011366672073
0.5899323066262768,0.30777911591187934,0.7620486467116955,0.43481563457118955,0.6156457659714131,0.597490283548267
0.6646526411718756,0.16056723545331597,0.3065597553006615,0.48707575610293374,0.5454134735945523,0.23212680541399888
0.15128644142937198,0.1864814190890446,0.9756540092059033,0.4591639960928413,0.9923568590991663,0.2300560456231746
0.982199147271919,0.18406536525971606,0.776166438374882,0.5447827718731404,0.10378117432679412,0.9252186382254132
0.5777438443162237,0.7594260146989432,0.8118508204561192,0.8642041987052546,0.9540658307353043,0.26876337711482523
0.8729094550770019,0.16849948361251954,0.7520865202940493,0.7254212304710059,0.6853973105759994,0.28805137806319636
0.9114394836394709,0.6299095498565156,0.7808635451573125,0.2618641398573581,0.15822730873739732,0.6642655428992467
0.026436895378735503,0.8480267875703754,0.8684955221182029,0.27444052198818636,0.40102252536127425,0.6892067513231573
0.15564217749163556,0.17161993988882562,0.3518337137283941,0.45674721275822583,0.42458260808224246,0.5181734507770502
0.1058981076673895,0.2522149498576858,0.026169863322405673,0.8616619645878082,0.7479954040505324,0.9016198766344685
0.05011055034492251,0.6746777125419295,0.4726716972054009,0.5807306175091037,0.8665550540751908,0.8163988543756743
0.34222287604932955,0.7414916561952438,0.5857754661446298,0.2946093266451383,0.22352727769740555,0.527564031668332
0.34901965883793173,0.5257444769306568,0.9367353391631753,0.4884010487511895,0.6380519996105288,0.16315240602717507
0.9684356349998822,0.5977628315167423,0.5554446353529796,0.418159813638909,0.3779980011447843,0.3326579290791255
0.6811947217174493,0.36021021768217987,0.7173044025004535,0.7285369263232516,0.5281494698244301,0.7624656491071605
0.04672776658448641,0.911240417107836,0.7621963586589152,0.45103903949042357,0.21162631053822945,0.612205355699629
0.9974518046000956,0.39795953680103235,0.6199963306203949,0.10390695894041613,0.3636693871842466,0.06139181760294965
0.1001722271262866,0.08018127348537274,0.6553916994748015,0.8686287107766676,0.1537269402254362,0.8627809749404428
0.7366576172560579,0.7743955059478276,0.8766024512853601,0.9844061964934938,0.17773353150818283,0.8451946270324213
0.13845368069637243,0.5770253510123559,0.3494357853673774,0.27849573319780685,0.565736019863342,0.5810775892527288
0.7049671027386903,0.797271691227103,0.45500187400510983,0.6473230324000341,0.458737715762214,0.320477611382337
0.2412717099066597,0.6625282706929272,0.9455862906364713,0.27420906659423827,0.18943063673101757,0.020146872763284862
0.915540051710229,0.5952369831655714,0.9638917784873056,0.15416334253045927,0.17428648174775363,0.4015736565743281
0.14691378854095516,0.14594912231529222,0.7158242718457604,0.8529886524980007,0.17930848984309156,0.373787428471249
0.09030524121851413,0.7871526343218601,0.466624110871101,0.8103889482849433,0.22117921058544665,0.3136669573196539
0.00995415823269874,0.5760843975019688,0.7343745949266907,0.9804467016882447,0.4685557823417298,0.27222577094405
0.22866713607717348,0.6986054407255617,0.3731183109950972,0.8507333048658071,0.3996745521911411,0.18516417022742593
0.5286769492728123,0.4385407849319133,0.7709412079956454,0.6463712591860078,0.39587623731729327,0.8119676963500436
0.22926970663672697,0.11584642051246796,0.2011349383140787,0.78495831006379,0.2457886124683757,0.19670895453131587
0.5020979450880585,0.41235308988425856,0.3260229709015938,0.7188005304843936,0.0461560691973365,0.7675130050183683
0.9465512097363777,0.7539114673703089,0.16766109028208664,0.36068351688123457,0.09869153517496887,0.6545048133575618
0.7122603332539357,0.45569227267922296,0.141932508166688,0.9167580100983586,0.9145614865508671,0.4857052716209367
0.8794364456423903,0.025172636167825835,0.02463235669763353,0.7014992485011545,0.1984504788179614,0.7934409446483788
0.8604611255604829,0.2694067314847366,0.11641068232944729,0.9928161383935331,0.7570495877322839,0.379563941976676
0.3553285990948293,0.90413762978776,0.9250351868669965,0.8086167674540663,0.9282129968254719,0.9179727155695466
0.7867862821917806,0.38148821283080225,0.39612006631569263,0.5288791827993973,0.4133942120732771,0.15917243283366633
0.9863228184571918,0.1879935744758473,0.020756400514373774,0.24430499481579915,0.4846317365675612,0.007018283819052784
0.8552523050620872,0.05276792681529818,0.4888272315646499,0.6592767811680504,0.5375663404472227,0.6364309818103662
0.9211427764025837,0.43509311694107156,0.5529503788944825,0.39275939667006154,0.5680293037385624,0.9617144869525648
0.15575129827733158,0.24536397482192174,0.9786068061074981,0.20699227195322034,0.7399036889900222,0.22455611961072175
0.7937989051415294,0.36936056312484966,0.0774076455467535,0.18382139129649888,0.60730011971737,0.7395739120422223
0.6989476291852111,0.9926146219202341,0.4227237660227374,0.5177980931430217,0.17196065702772523,0.31239020352883873
0.15768236986862583,0.9968456933778128,0.09925468864627662,0.18721515159838364,0.7225384316499972,0.083425656125246
0.0754619208574887,0.7672701633121106,0.575538703679839,0.20425541499037192,0.26198213980656593,0.9674864858994502
0.20236331556043008,0.5081989021341,0.06986307232075994,0.784718048468247,0.800520434686283,0.33151534197529153
0.08158277955642512,0.6526771319273197,0.729346211435436,0.37492511547655816,0.3284497939294997,0.34762659603749657
0.8719289023666673,0.5774233470350634,0.9600469579603179,0.3698088854873658,0.10086635335603056,0.6498052581466497
0.45194695223605474,0.4707290428718014,0.2707161524452686,0.7514641595785085,0.25618737508772993,0.5615980971025397
0.3091822065695804,0.4515362373850559,0.1625573249673723,0.27438948646725436,0.8964204218066664,0.06767304802353458
0.8995980095569981,0.8049323366393495,0.10398971428237214,0.8236879566232528,0.369655504257713,0.2900161431878513
0.6119903394265916,0.24400951973607887,0.01891967112612647,0.5626888724487946,0.8635646474290948,0.2917422229718136
0.9010783433685434,0.9759337923582214,0.32295981895035586,0.43060642161375295,0.22954168176116108,0.13478508780642307
0.5967947437085166,0.2908899525571297,0.35729323960575154,0.2179438021372071,0.8477164601340269,0.01430129638194133
0.5684611536502676,0.45686101556003567,0.23415366058704046,0.0028161295998754277,0.8827300237982886,0.4209767893020735
0.36877287079874055,0.3071507052978911,0.3079978100624561,0.006485756638715423,0.5449719571684469,0.7003929651966091
0.29086675711636156,0.7579664312719149,0.014841235162103672,0.07258127742258613,0.6226455113727412,0.7313886006083955
0.4736930999203891,0.14372986714590974,0.38184167395935564,0.995240950783414,0.9905870510171729,0.8313716087641333
0.37905466714154945,0.06994041925604455,0.8299796143148451,0.3208705446848178,0.4151108407561416,0.9564562858334876
0.24066415628887328,0.41137534926314356,0.8512872450879542,0.22749701975963332,0.7957243870410795,0.46996621500569236
0.7965502623457524,0.8891864920464879,0.5098634763434992,0.31501119609156336,0.9223516339156309,0.9140847590014406
0.2312611558118598,0.4526727403833468,0.8260827231652336,0.6957898578646655,0.12499367518584503,0.38450180090711295
0.6334747337109427,0.5450629089556641,0.4849345242323654,0.2603115606329549,0.28868945799138224,0.48844705569688807
0.2330923302068768,0.7886057274163635,0.6052507784954173,0.6024382947963478,0.37732817404362984,0.8212547740275878
0.03281960446629639,0.877383895231228,0.7367749468410858,0.6577986556407954,0.666988093036803,0.0985147156411329
0.3014031925732622,0.5323649911460485,0.14399036297641588,0.6027388434606694,0.6251984509678338,0.14800396089672052
0.12894012423183965,0.23315182234126464,0.8623648153608314,0.3584761873344634,0.1270096217886243,0.49623286728421867
0.6027380401373467,0.32659503526800815,0.048220917952663034,0.8759634657089757,0.34793432055102813,0.09977698767809162
0.665496502061627,0.8984281593750237,0.9845233613058806,0.9164023954601791,0.3046112396774263,0.48829725913114863
0.9835795152284394,0.8474140885131755,0.7771518765322902,0.40895714031731045,0.5690083009302486,0.41681143547005817
0.15505240548843902,0.85438608262183,0.8535724505462083,0.4235772018287818,0.6978628359567438,0.007895482114455565
0.9190498170692082,0.1275314943835495,0.8994276827353509,0.8890851286381524,0.13301826637052616,0.7015982244115663
0.9679170878890753,0.9062898616554529,0.01795671513089503,0.1953326286807746,0.4572065134921768,0.8870332589155134
0.22053989727519707,0.4708710600863757,0.9457748990250273,0.5355412588277613,0.5795349719869191,0.9994145457906055
0.25564231717027464,0.16674409531261147,0.8348942825345895,0.5181148505137289,0.5707035790856324,0.8601878641149091
0.5629645799846453,0.6890171038494256,0.3188199507272754,0.1228741710527308,0.64094619142095,0.8591122477111351
0.15618349495149864,0.8444936014590125,0.27965192786091075,0.18210364157839753,0.396408172029298,0.33468691422219743
0.06401682924373597,0.9261620611450895,0.16719146141282948,0.6428849374968442,0.12816619391905593,0.9826132161969726
0.8915946277369223,0.17084237564467197,0.7313826479024016,0.1617718505620045,0.21153354720630202,0.848340154853095
0.2405679107477423,0.8573859607165198,0.5594004082573217,0.35954494261013614,0.43715565189484396,0.7290912203295274
0.1109958438763915,0.6218444516662299,0.07831971650916225,0.2918716334628775,0.27176801075006185,0.38651709893060826
0.2210904612455138,0.8989562083755512,0.37918837472635303,0.6928224908436893,0.9446830062664453,0.24534764062400316
0.7549970303220078,0.8247729741640467,0.869589571791432,0.35925773175381515,0.46181031177206044,0.39955771130092654
0.44545335424850496,0.36499356816768047,0.2739088662174638,0.043516887611083965,0.5432321436245535,0.5330903969592449
0.48249796150641566,0.43893512165564286,0.40448286488400365,0.39148261736216505,0.9896123719906278,0.059734240289101126
0.6563494592671258,0.9566182095754368,0.0651681253988664,0.8465787537151495,0.7892314468515071,0.510640220909521
0.372191225874291,0.3679456572104377,0.6957893003698373,0.2955324191689007,0.9361372542935563,0.2124400323964971
0.5090100241435447,0.4838046231805191,0.5282739528939605,0.0774281438588611,0.7014691821839077,0.7886041517519015
0.6427283739012924,0.23513863949464076,0.6964610445163933,0.8157728484406893,0.3487830140530759,0.4239680210751867
0.6205816811881371,0.9974204385541763,0.009439126814511756,0.5209491724237167,0.14307782187983487,0.6944293980294785
0.7192532874402889,0.26088199869768847,0.42215222600680813,0.6733997457361904,0.8465981863055991,0.28458725036114774
0.6502117569192816,0.17753443935951096,0.9204393597286338,0.5656368457325389,0.8293592720437156,0.684936799507117
0.43439501339427,0.8034957669118713,0.6773682124687593,0.34190121714311694,0.18460990368862829,0.8048532988165503
0.7312460155565701,0.5140985131987511,0.5812834998140199,0.14179952655457395,0.3890612958201435,0.11323194290433058
0.8287526790609724,0.8963121531635517,0.742251311515455,0.4809980929780866,0.26361840034614603,0.8900083465340269
0.5691519786162315,0.7931276566456121,0.8595431752287468,0.06765849978836136,0.40272943515538595,0.5828319652463445
